design_name,predicted_final_qor,true_final_qor,mape,true_qor_step_1,pred_qor_step_1,true_qor_step_2,pred_qor_step_2,true_qor_step_3,pred_qor_step_3,true_qor_step_4,pred_qor_step_4,true_qor_step_5,pred_qor_step_5,true_qor_step_6,pred_qor_step_6,true_qor_step_7,pred_qor_step_7,true_qor_step_8,pred_qor_step_8,true_qor_step_9,pred_qor_step_9,true_qor_step_10,pred_qor_step_10,true_qor_step_11,pred_qor_step_11,true_qor_step_12,pred_qor_step_12,true_qor_step_13,pred_qor_step_13,true_qor_step_14,pred_qor_step_14,true_qor_step_15,pred_qor_step_15,true_qor_step_16,pred_qor_step_16,true_qor_step_17,pred_qor_step_17,true_qor_step_18,pred_qor_step_18
aes_secworks_orig.bench,31.36142,33.0,4.965394735336304,41.0,37.77684,37.0,35.789825,37.0,35.455685,37.0,35.93063,37.0,34.438313,37.0,34.55809,37.0,34.227592,37.0,34.80841,37.0,34.367905,37.0,35.10859,35.0,33.270306,35.0,33.69329,35.0,33.799393,35.0,34.898438,40.0,38.756912,40.0,36.56231,46.0,44.053722,33.0,31.36142
tv80_orig.bench,47.595,50.0,4.809997603297234,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075287,52.0,50.753468,52.0,50.288376,52.0,50.293407,52.0,50.530632,52.0,50.33377,52.0,50.338303,52.0,50.235435,52.0,50.322227,52.0,50.196632,52.0,50.354603,52.0,49.942497,52.0,50.043564,52.0,50.037903,50.0,47.595
aes_secworks_orig.bench,31.248922,34.0,8.091405034065247,37.0,36.88099,36.0,35.906456,36.0,36.428196,36.0,34.96679,36.0,34.608986,36.0,34.65416,36.0,33.91932,36.0,34.518692,36.0,34.40647,36.0,33.98044,36.0,34.12616,35.0,33.23091,35.0,33.95266,35.0,34.295204,40.0,38.223602,40.0,37.11799,46.0,44.59059,34.0,31.248922
tv80_orig.bench,48.0878,50.0,3.824402019381523,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.822403,52.0,50.622868,52.0,50.402084,52.0,50.702053,52.0,50.535027,52.0,50.643974,52.0,50.785873,52.0,50.602703,52.0,50.504574,52.0,50.508865,52.0,50.782394,52.0,50.358776,52.0,50.370964,50.0,48.0878
aes_secworks_orig.bench,31.500086,33.0,4.545194283127785,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,33.70247,35.0,32.95218,35.0,33.740707,35.0,33.368904,35.0,33.47582,35.0,33.421963,35.0,33.572357,35.0,33.040623,35.0,32.969803,35.0,33.02115,35.0,33.496655,35.0,33.79428,35.0,33.18961,43.0,42.428375,33.0,31.500086
tv80_orig.bench,48.20875,50.0,3.5824965685606003,53.0,51.09906,53.0,51.344486,53.0,51.289085,52.0,51.121544,52.0,50.822403,52.0,50.622868,52.0,50.402084,52.0,50.702057,52.0,50.535027,52.0,50.643974,52.0,50.351532,52.0,50.495087,52.0,50.40232,52.0,50.40585,52.0,50.730095,52.0,50.346863,52.0,50.332058,50.0,48.20875
aes_secworks_orig.bench,33.674637,33.0,2.0443540066480637,41.0,36.759132,38.0,36.671486,38.0,36.144196,37.0,36.1714,36.0,34.79432,36.0,34.587124,34.0,34.208992,34.0,33.84446,34.0,33.408676,35.0,34.04261,35.0,34.00824,35.0,34.168243,35.0,33.43785,35.0,33.173645,38.0,39.215443,38.0,39.319336,45.0,46.58513,33.0,33.674637
aes_secworks_orig.bench,31.44099,33.0,4.724271222949028,38.0,36.51134,35.0,33.81618,35.0,34.845966,35.0,33.725105,35.0,33.07439,35.0,33.02849,35.0,33.882484,35.0,33.34006,35.0,33.311115,35.0,33.136795,35.0,33.18674,35.0,33.330177,35.0,33.374313,35.0,33.32212,35.0,33.545364,35.0,33.207703,42.0,41.566513,33.0,31.44099
max_orig.bench,161.61612,167.0,3.2238807529211044,234.0,227.53616,234.0,228.53207,234.0,227.37674,234.0,229.67697,227.0,222.69905,227.0,225.64201,221.0,219.65686,221.0,222.26167,221.0,220.8588,221.0,221.41508,221.0,222.74092,187.0,184.39896,187.0,185.86642,187.0,183.35254,179.0,177.11069,179.0,177.95766,179.0,173.4176,167.0,161.61612
tv80_orig.bench,48.968533,51.0,3.9832696318626404,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.753468,52.0,50.54461,52.0,50.35585,52.0,50.63924,52.0,50.42701,52.0,50.438454,52.0,50.287113,52.0,50.42755,52.0,50.255104,52.0,50.326103,52.0,50.642662,52.0,50.31745,52.0,50.234962,51.0,48.968533
aes_secworks_orig.bench,31.100569,35.0,11.141232401132584,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,33.553864,35.0,32.818756,35.0,33.491024,35.0,33.566006,35.0,33.581604,35.0,33.548294,35.0,33.429787,35.0,33.39942,35.0,32.42532,35.0,32.914867,35.0,33.283165,35.0,33.13801,35.0,33.187294,44.0,42.96117,35.0,31.100569
tv80_orig.bench,48.295197,50.0,3.4096069633960724,53.0,51.09906,53.0,51.34449,53.0,51.554825,53.0,51.146088,53.0,50.674896,53.0,50.407013,53.0,50.433815,53.0,50.63337,53.0,50.45575,53.0,50.4416,53.0,50.34903,53.0,50.410934,53.0,50.360893,53.0,50.617897,53.0,51.287582,53.0,50.43022,53.0,50.449726,50.0,48.295197
max_orig.bench,188.53316,186.0,1.3619125820696354,287.0,293.8196,287.0,293.03537,287.0,293.75974,287.0,293.18896,287.0,292.01334,287.0,291.70963,287.0,292.33646,287.0,291.6497,287.0,292.30298,287.0,292.73328,306.0,309.3732,208.0,206.33716,208.0,206.26599,208.0,205.33997,201.0,200.05351,201.0,199.4165,201.0,197.94136,186.0,188.53316
tv80_orig.bench,48.081123,49.0,1.8752584233880043,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.075294,52.0,50.549988,52.0,50.353783,52.0,50.17675,52.0,50.42694,52.0,50.26573,52.0,50.33141,52.0,50.186028,52.0,50.128273,52.0,50.15999,52.0,50.3705,52.0,50.18804,52.0,49.765984,52.0,50.06318,49.0,48.081123
max_orig.bench,194.53442,196.0,0.747742922976613,287.0,295.79312,287.0,293.8043,287.0,292.09805,287.0,291.7712,287.0,291.21786,287.0,289.87036,217.0,222.90257,217.0,219.42484,217.0,218.94995,217.0,218.65326,292.0,301.87277,208.0,205.28589,208.0,205.52917,208.0,203.35919,202.0,199.13452,202.0,198.63094,202.0,198.62042,196.0,194.53442
max_orig.bench,158.05377,167.0,5.3570229560136795,234.0,227.53616,234.0,227.72969,234.0,228.61812,234.0,229.58594,227.0,223.971,227.0,225.25371,226.0,222.92854,199.0,188.96066,199.0,190.09824,199.0,188.82861,199.0,188.27238,191.0,178.18256,191.0,178.77798,191.0,177.33133,181.0,172.67136,181.0,173.91263,181.0,171.6278,167.0,158.05377
aes_secworks_orig.bench,31.452835,35.0,10.134756565093994,41.0,37.741352,38.0,37.48193,35.0,33.768578,35.0,33.915333,35.0,34.138634,35.0,33.500008,35.0,33.579483,35.0,33.806023,35.0,34.31237,35.0,33.87735,35.0,33.954834,35.0,33.782608,35.0,33.472694,35.0,33.22873,35.0,33.343304,35.0,32.87917,45.0,41.993217,35.0,31.452835
tv80_orig.bench,47.92549,49.0,2.192874811589718,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.646805,52.0,50.369713,52.0,50.254066,52.0,50.387486,52.0,50.8002,52.0,50.74318,52.0,50.162895,52.0,50.23329,52.0,50.369987,52.0,50.445454,52.0,50.52719,52.0,50.30765,52.0,50.19738,49.0,47.92549
tv80_orig.bench,48.184067,50.0,3.6318663507699966,53.0,51.09906,53.0,51.34449,53.0,50.959633,53.0,51.02842,53.0,50.539955,53.0,50.29075,53.0,50.21575,53.0,50.48709,53.0,50.43792,53.0,50.30552,53.0,50.2044,53.0,50.26277,53.0,50.21811,53.0,50.44119,53.0,51.03476,53.0,50.2492,53.0,50.335426,50.0,48.184067
aes_secworks_orig.bench,32.066143,33.0,2.8298696503043175,38.0,37.159454,35.0,33.732563,35.0,33.552055,35.0,33.68119,35.0,33.04143,35.0,33.775352,35.0,33.735123,35.0,33.673393,35.0,33.47102,35.0,33.30527,35.0,33.08555,35.0,33.13922,35.0,33.119133,35.0,33.67373,35.0,33.975124,35.0,33.19238,35.0,33.607697,33.0,32.066143
aes_secworks_orig.bench,31.36397,33.0,4.957667365670204,38.0,37.065315,35.0,33.80431,35.0,33.85965,35.0,33.94055,35.0,33.125557,35.0,33.714382,35.0,33.265926,35.0,33.14608,35.0,33.111458,35.0,32.84194,35.0,33.024586,35.0,33.128834,35.0,33.289066,35.0,33.714462,35.0,33.826218,35.0,34.635468,43.0,41.436653,33.0,31.36397
tv80_orig.bench,47.798264,51.0,6.277914345264435,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.594513,52.0,50.40953,52.0,50.234566,52.0,50.604774,52.0,50.931557,52.0,50.55613,52.0,50.281654,52.0,50.303185,52.0,49.93643,52.0,50.363213,52.0,50.375496,52.0,49.948856,52.0,50.008087,51.0,47.798264
max_orig.bench,194.2861,196.0,0.87443757802248,287.0,287.52612,287.0,290.3559,287.0,290.56772,287.0,290.08597,287.0,291.1088,287.0,284.8196,217.0,223.24777,217.0,220.10547,217.0,220.88683,217.0,218.70096,292.0,301.96115,208.0,205.24402,208.0,205.2514,208.0,203.27095,202.0,199.33661,202.0,199.16757,202.0,198.71773,196.0,194.2861
max_orig.bench,187.99664,185.0,1.6198070719838142,287.0,293.40497,287.0,291.79315,287.0,291.4556,287.0,291.06662,287.0,291.78183,287.0,289.53177,287.0,291.52032,287.0,291.66437,287.0,292.56155,287.0,292.05804,306.0,310.25192,208.0,206.31003,208.0,206.33945,208.0,203.9798,201.0,199.9815,201.0,199.41771,195.0,197.4096,185.0,187.99664
max_orig.bench,159.9918,161.0,0.626207422465086,287.0,291.39456,234.0,229.53314,234.0,227.19408,234.0,227.71878,227.0,223.3977,227.0,224.72287,227.0,223.98927,194.0,193.73611,194.0,193.768,194.0,193.09818,194.0,191.53339,185.0,182.37735,185.0,183.92383,185.0,182.22717,177.0,177.2142,177.0,177.45291,177.0,175.78754,161.0,159.9918
tv80_orig.bench,47.905563,49.0,2.2335441783070564,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.738174,52.0,50.552216,52.0,50.73072,52.0,50.663895,52.0,50.756283,52.0,50.716557,52.0,50.57751,52.0,50.24034,52.0,50.387375,52.0,50.45862,52.0,50.1307,52.0,50.043015,52.0,49.73564,49.0,47.905563
tv80_orig.bench,48.28027,51.0,5.332804843783379,53.0,51.51177,53.0,51.95739,53.0,52.084114,53.0,51.682053,53.0,51.674877,53.0,51.70284,53.0,51.361618,53.0,51.247627,53.0,51.846924,53.0,51.522907,53.0,51.232452,53.0,51.142605,53.0,51.162598,53.0,51.601135,53.0,51.1276,53.0,51.098564,53.0,51.110035,51.0,48.28027
tv80_orig.bench,55.285713,53.0,4.31266650557518,53.0,52.486443,53.0,51.736904,53.0,52.047573,53.0,51.876774,53.0,50.305515,53.0,52.376274,53.0,52.3943,53.0,53.187263,53.0,52.58828,53.0,51.66011,62.0,62.29471,62.0,60.144474,62.0,60.938152,62.0,60.220436,62.0,60.117916,62.0,61.43441,65.0,64.69599,53.0,55.285713
tv80_orig.bench,47.6601,50.0,4.679802060127258,53.0,51.782913,53.0,51.34154,53.0,51.610863,52.0,51.605587,52.0,51.69899,52.0,51.43939,52.0,51.36169,52.0,51.368973,52.0,51.445618,52.0,51.347427,52.0,50.748398,52.0,51.057777,52.0,50.912483,52.0,51.18811,52.0,51.03581,52.0,50.581604,52.0,51.05822,50.0,47.6601
max_orig.bench,189.40698,196.0,3.3637844026088715,287.0,293.4894,287.0,291.46896,287.0,292.17972,287.0,293.55386,287.0,290.93692,287.0,293.00595,287.0,291.99094,287.0,291.92044,287.0,293.32492,287.0,291.61703,306.0,310.8044,208.0,207.20801,208.0,206.06645,208.0,205.20517,202.0,200.71126,202.0,199.94731,202.0,199.73943,196.0,189.40698
aes_secworks_orig.bench,31.514175,33.0,4.502498731017113,41.0,37.741352,38.0,36.461357,35.0,33.976562,35.0,34.185593,35.0,34.278137,35.0,33.509323,35.0,33.75967,35.0,33.469227,35.0,33.34378,35.0,33.414185,35.0,33.918472,35.0,33.61988,35.0,33.429993,35.0,33.33951,35.0,33.37403,35.0,33.004616,43.0,42.286636,33.0,31.514175
aes_secworks_orig.bench,31.12982,35.0,11.05765774846077,41.0,37.741352,38.0,36.461357,38.0,35.20587,35.0,33.424072,35.0,34.166283,35.0,33.611694,35.0,33.521835,35.0,33.672462,35.0,33.299675,35.0,33.512165,35.0,32.91004,35.0,33.164803,35.0,33.134117,35.0,33.301064,35.0,33.48303,35.0,33.575615,44.0,42.024216,35.0,31.12982
aes_secworks_orig.bench,31.570066,35.0,9.799810498952866,41.0,37.77684,37.0,36.709,37.0,35.349777,35.0,33.700172,35.0,33.243988,35.0,33.84518,35.0,33.68274,35.0,33.295876,35.0,33.669746,35.0,33.796486,35.0,33.603973,35.0,33.754066,35.0,33.53753,35.0,34.131676,40.0,39.78826,40.0,38.45021,44.0,44.077995,35.0,31.570066
tv80_orig.bench,48.020622,49.0,1.9987300038337708,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.822403,52.0,50.622864,52.0,50.402084,52.0,50.702053,52.0,50.434353,52.0,50.609,52.0,50.321934,52.0,50.487507,52.0,50.32455,52.0,50.37716,52.0,50.741383,52.0,50.44004,52.0,50.37292,49.0,48.020622
aes_secworks_orig.bench,31.53376,35.0,9.903542697429657,38.0,36.51134,35.0,33.81618,35.0,34.962505,35.0,33.61449,35.0,32.9257,35.0,33.386723,35.0,33.68822,35.0,33.515293,35.0,33.96468,35.0,33.2594,35.0,33.35413,35.0,33.979195,35.0,34.777786,35.0,33.72472,35.0,33.8401,35.0,32.84586,44.0,41.84642,35.0,31.53376
max_orig.bench,158.75238,159.0,0.15573562122881413,234.0,227.53616,234.0,228.5321,234.0,226.78748,234.0,227.31274,227.0,222.3399,227.0,224.02475,221.0,219.38873,192.0,188.87411,192.0,189.3622,192.0,188.29987,192.0,188.04074,182.0,178.77637,182.0,178.55261,182.0,177.1245,173.0,172.63914,173.0,173.69627,173.0,169.82118,159.0,158.75238
max_orig.bench,187.35442,195.0,3.9208125323057175,287.0,289.53598,287.0,291.8054,287.0,290.20676,287.0,289.75473,287.0,289.06512,287.0,288.30518,287.0,290.0917,287.0,289.61075,287.0,288.88373,287.0,288.6017,323.0,308.9915,219.0,206.13034,219.0,206.05405,219.0,204.44931,207.0,200.19739,207.0,199.3606,204.0,197.79779,195.0,187.35442
aes_secworks_orig.bench,31.397884,33.0,4.854895919561386,38.0,37.159454,35.0,33.732563,35.0,34.4617,35.0,33.553864,35.0,32.818756,35.0,33.2747,35.0,33.708694,35.0,33.567577,35.0,33.514576,35.0,33.785072,35.0,33.182243,35.0,32.480198,35.0,32.486755,35.0,33.28322,35.0,33.486702,35.0,33.034702,43.0,42.462822,33.0,31.397884
max_orig.bench,158.55542,165.0,3.9058059453964233,234.0,227.53616,234.0,227.72969,234.0,228.36552,234.0,229.57585,227.0,223.88214,227.0,226.72847,221.0,221.8307,192.0,189.19469,192.0,189.76053,192.0,188.23264,192.0,188.29002,182.0,179.22852,182.0,178.6484,182.0,177.2369,173.0,172.67273,173.0,173.08281,173.0,171.29442,165.0,158.55542
aes_secworks_orig.bench,31.433975,34.0,7.547131925821304,38.0,36.51134,35.0,33.81618,35.0,34.414352,35.0,33.751163,35.0,33.062447,35.0,33.25232,35.0,33.923374,35.0,33.8069,35.0,33.093292,35.0,32.960426,35.0,33.056297,35.0,33.201202,35.0,33.801277,35.0,33.72381,35.0,33.911316,35.0,33.803593,43.0,41.717747,34.0,31.433975
max_orig.bench,189.30132,186.0,1.7749007791280746,287.0,293.81958,287.0,293.03537,287.0,293.75974,287.0,293.27682,287.0,292.47952,287.0,292.03537,287.0,292.51138,287.0,292.183,287.0,292.3475,287.0,292.8051,306.0,309.35883,208.0,206.38484,208.0,206.35362,208.0,204.89056,201.0,200.30469,201.0,199.5928,201.0,198.0594,186.0,189.30132
aes_secworks_orig.bench,31.941725,33.0,3.2068945467472076,41.0,36.759132,38.0,36.414753,37.0,35.670357,37.0,36.324593,36.0,34.266804,36.0,34.341805,36.0,33.863308,35.0,33.973255,35.0,32.72021,35.0,32.319736,34.0,31.78503,34.0,31.44619,34.0,32.158092,34.0,32.221252,38.0,34.81421,38.0,33.671852,45.0,45.301018,33.0,31.941725
tv80_orig.bench,48.000328,49.0,2.0401468500494957,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.549988,52.0,50.353783,52.0,50.17675,52.0,50.42694,52.0,50.431877,52.0,50.32895,52.0,50.156307,52.0,50.156715,52.0,50.257282,52.0,50.411285,52.0,50.22773,52.0,49.829567,52.0,50.21025,49.0,48.000328
max_orig.bench,162.11267,167.0,2.9265442863106728,287.0,291.65994,234.0,230.48419,234.0,228.50165,234.0,227.67001,227.0,223.14175,227.0,222.80249,227.0,222.81665,194.0,192.94339,194.0,193.49867,194.0,191.99692,194.0,191.48544,185.0,181.56102,185.0,184.14821,185.0,182.39037,176.0,177.65193,176.0,177.8215,176.0,176.32309,167.0,162.11267
max_orig.bench,185.01027,185.0,0.005550900095840916,287.0,291.39456,287.0,290.78494,287.0,292.06662,287.0,291.18213,287.0,288.9106,287.0,289.4913,287.0,289.59763,217.0,209.44122,217.0,209.73952,217.0,207.47658,292.0,294.56903,208.0,204.15411,208.0,202.93108,208.0,201.61809,201.0,197.43674,201.0,196.62254,195.0,195.37198,185.0,185.01027
max_orig.bench,171.79892,171.0,0.4672044888138771,287.0,290.7144,234.0,229.97366,234.0,227.25496,234.0,227.6012,227.0,223.40454,227.0,224.60083,227.0,223.60643,194.0,192.61736,194.0,193.69168,194.0,191.81067,194.0,191.48024,194.0,191.19193,194.0,190.66791,194.0,188.69487,186.0,184.0122,186.0,184.19888,186.0,182.03522,171.0,171.79892
tv80_orig.bench,47.66549,49.0,2.7234913781285286,53.0,51.09906,53.0,51.344486,53.0,51.296436,52.0,51.075287,52.0,50.75347,52.0,50.288376,52.0,50.293407,52.0,50.53063,52.0,50.33377,52.0,50.338303,52.0,50.23543,52.0,50.322227,52.0,50.19664,52.0,50.354607,52.0,50.58008,52.0,50.177475,52.0,49.99883,49.0,47.66549
max_orig.bench,164.31221,167.0,1.6094550490379333,287.0,291.44705,234.0,231.0415,234.0,229.74542,234.0,229.51346,227.0,223.6954,227.0,223.19385,221.0,219.90387,221.0,222.98152,221.0,221.11903,221.0,222.66211,221.0,222.48366,187.0,188.65962,187.0,191.04008,187.0,188.91443,179.0,182.4575,179.0,183.01556,179.0,181.50479,167.0,164.31221
aes_secworks_orig.bench,31.233353,35.0,10.761849582195282,38.0,37.065315,35.0,33.80431,35.0,33.85965,35.0,34.48506,35.0,33.12412,35.0,34.058968,35.0,33.36954,35.0,33.56715,35.0,34.26033,35.0,32.68763,35.0,33.082043,35.0,32.528145,35.0,32.273697,35.0,33.626953,35.0,33.788803,35.0,33.23621,43.0,42.44722,35.0,31.233353
max_orig.bench,187.82385,193.0,2.6819417253136635,287.0,293.81958,287.0,293.03537,287.0,291.25284,287.0,294.0064,287.0,292.76913,287.0,291.4101,287.0,292.99374,287.0,292.44003,287.0,291.96698,287.0,293.48065,306.0,309.30704,208.0,206.36389,208.0,206.27313,208.0,205.01855,201.0,200.01773,201.0,201.23193,201.0,199.66344,193.0,187.82385
max_orig.bench,161.3006,168.0,3.987739235162735,287.0,291.65994,234.0,230.48419,234.0,229.98164,234.0,228.93808,234.0,227.89757,234.0,228.16339,234.0,227.23866,201.0,193.63136,201.0,193.98325,201.0,192.99953,191.0,189.24162,181.0,182.44083,181.0,183.80688,181.0,182.36447,178.0,177.36198,178.0,178.306,178.0,177.16312,168.0,161.3006
max_orig.bench,186.97925,186.0,0.5264774430543184,287.0,292.56857,287.0,292.17252,287.0,293.3897,287.0,291.14975,287.0,293.84827,287.0,293.62646,287.0,292.7005,287.0,293.0081,287.0,292.62277,287.0,292.5819,306.0,308.99503,208.0,206.5664,208.0,206.26465,208.0,205.07693,201.0,199.87917,201.0,199.29605,201.0,200.14835,186.0,186.97925
max_orig.bench,158.31679,159.0,0.42969323694705963,234.0,227.53616,234.0,228.5321,234.0,226.78748,234.0,227.31274,227.0,222.3399,227.0,224.02475,221.0,219.38873,192.0,188.87411,192.0,189.3622,192.0,188.29985,192.0,187.74658,182.0,175.34753,182.0,177.72018,182.0,176.42929,173.0,171.9972,173.0,173.14833,173.0,170.40938,159.0,158.31679
aes_secworks_orig.bench,31.502518,35.0,9.992806613445282,41.0,37.77684,39.0,36.235752,39.0,36.754456,37.0,36.039482,37.0,35.023052,37.0,34.713585,37.0,34.574505,37.0,34.423073,37.0,34.704433,37.0,34.385563,37.0,34.679585,36.0,33.41768,36.0,34.406765,36.0,34.02227,36.0,34.56035,36.0,34.54567,43.0,40.8692,35.0,31.502518
max_orig.bench,160.17735,165.0,2.922816388309002,234.0,227.53616,234.0,228.5321,234.0,227.37672,231.0,224.04599,229.0,222.88985,229.0,225.47954,224.0,219.96222,196.0,190.11284,196.0,190.60757,196.0,189.98956,196.0,190.26001,184.0,182.41461,184.0,184.81348,184.0,183.04094,177.0,174.82092,177.0,175.35764,177.0,171.70538,165.0,160.17735
tv80_orig.bench,48.301125,50.0,3.3977508544921875,53.0,51.09906,53.0,51.34449,53.0,51.095142,53.0,50.871475,53.0,50.670525,52.0,50.34238,52.0,51.000347,52.0,50.333126,52.0,50.346077,52.0,50.53981,52.0,50.514534,52.0,50.253006,52.0,50.14258,52.0,50.2097,52.0,50.24756,52.0,50.27887,52.0,50.51806,50.0,48.301125
tv80_orig.bench,47.84125,49.0,2.364793047308922,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.45687,52.0,50.581528,52.0,50.44233,52.0,50.63872,52.0,50.39675,52.0,50.514465,52.0,50.258125,52.0,50.35003,52.0,50.272713,52.0,50.404427,52.0,50.584717,52.0,50.245827,52.0,50.07659,49.0,47.84125
aes_secworks_orig.bench,31.62577,33.0,4.164331778883934,38.0,35.663834,38.0,36.386795,35.0,33.915367,35.0,34.595493,34.0,34.946404,34.0,34.201756,34.0,33.101357,34.0,33.550217,34.0,33.077095,34.0,33.323387,34.0,33.195076,34.0,33.360355,34.0,34.355278,34.0,33.376324,34.0,33.328957,34.0,33.57682,42.0,42.910336,33.0,31.62577
max_orig.bench,164.16858,171.0,3.994983062148094,287.0,295.79312,234.0,231.02144,234.0,230.23724,234.0,229.2669,234.0,227.726,234.0,229.9075,234.0,225.98969,202.0,194.20253,202.0,194.84875,202.0,193.39908,295.0,292.86526,199.0,188.94475,199.0,190.64058,199.0,189.16579,184.0,182.9889,184.0,182.38239,184.0,182.4495,171.0,164.16858
tv80_orig.bench,49.633034,51.0,2.6803260669112206,53.0,52.486443,53.0,51.736904,53.0,52.185745,53.0,51.752495,53.0,51.912514,53.0,51.528275,53.0,51.7904,53.0,51.34518,53.0,51.600346,53.0,51.75204,53.0,51.48555,53.0,51.47725,53.0,51.446125,53.0,52.353256,53.0,52.248302,53.0,51.50805,53.0,51.791653,51.0,49.633034
tv80_orig.bench,63.400307,64.0,0.9370207786560059,53.0,52.486443,53.0,51.736904,53.0,51.88459,53.0,51.660484,53.0,51.872475,53.0,51.847603,53.0,51.997307,53.0,52.863598,53.0,52.929375,53.0,52.1415,63.0,62.40566,63.0,63.712772,63.0,63.126007,63.0,61.640015,64.0,62.86776,64.0,63.29084,64.0,64.91244,64.0,63.400307
tv80_orig.bench,48.14903,50.0,3.701942414045334,53.0,51.09906,53.0,51.34449,53.0,51.28908,52.0,51.121544,52.0,50.822403,52.0,50.622864,52.0,50.547874,52.0,50.70678,52.0,50.417774,52.0,50.46015,52.0,50.28356,52.0,50.465904,52.0,50.26517,52.0,50.37703,52.0,50.691833,52.0,50.664085,52.0,50.63864,50.0,48.14903
tv80_orig.bench,47.982494,49.0,2.076542191207409,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.485992,52.0,50.27297,52.0,50.47355,52.0,50.309456,52.0,50.58759,52.0,50.412308,52.0,50.496162,52.0,50.156258,52.0,50.312504,52.0,50.391876,52.0,50.09123,52.0,49.994057,52.0,49.71631,49.0,47.982494
aes_secworks_orig.bench,31.587002,33.0,4.281812906265259,38.0,36.90044,37.0,35.80421,37.0,35.75724,35.0,33.64182,35.0,33.27233,35.0,34.13611,35.0,33.699432,35.0,32.808315,35.0,33.115173,35.0,33.548782,35.0,33.289566,35.0,33.721294,35.0,32.81089,35.0,32.951183,40.0,38.72621,40.0,36.095497,46.0,44.061222,33.0,31.587002
max_orig.bench,160.88297,167.0,3.6628950387239456,287.0,290.5017,234.0,231.83626,234.0,230.57646,234.0,230.48701,227.0,225.25299,227.0,226.42029,227.0,223.66876,194.0,192.42929,194.0,193.65881,194.0,192.05627,194.0,192.05353,185.0,183.31735,185.0,183.65598,185.0,182.81143,176.0,177.75618,176.0,178.02222,176.0,175.22032,167.0,160.88297
tv80_orig.bench,55.03338,55.0,0.060688366647809744,53.0,52.486443,53.0,51.736904,53.0,52.04757,53.0,51.876774,53.0,52.01745,53.0,51.749233,53.0,52.099934,53.0,53.01492,53.0,52.592888,53.0,52.272938,62.0,62.585403,62.0,63.44118,62.0,61.979397,62.0,61.96224,61.0,62.695644,61.0,60.85617,68.0,65.070885,55.0,55.03338
max_orig.bench,185.12123,186.0,0.4724564030766487,287.0,290.487,287.0,290.17157,287.0,291.30972,287.0,290.54138,287.0,290.62616,287.0,289.4015,287.0,289.8046,217.0,210.07465,217.0,208.40535,217.0,208.41995,292.0,295.3662,208.0,205.85867,208.0,204.11595,208.0,202.65042,201.0,197.78375,201.0,197.01724,201.0,197.07104,186.0,185.12123
max_orig.bench,188.73671,201.0,6.101139634847641,287.0,291.39456,287.0,291.4328,287.0,292.51495,287.0,294.87854,287.0,292.58832,287.0,291.28152,287.0,293.84158,287.0,293.79617,287.0,294.0153,287.0,293.652,217.0,208.26848,217.0,206.4283,217.0,205.77942,217.0,204.09674,210.0,200.31844,210.0,199.52159,210.0,198.9324,201.0,188.73671
tv80_orig.bench,48.08389,49.0,1.8696142360568047,53.0,51.09906,53.0,51.34449,53.0,51.29644,52.0,51.07529,52.0,50.594513,52.0,50.56362,52.0,50.219795,52.0,50.62265,52.0,50.864296,52.0,50.329376,52.0,50.213085,52.0,50.17163,52.0,50.428635,52.0,50.449852,52.0,50.3013,52.0,50.1167,52.0,50.18943,49.0,48.08389
